lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2
-0.25,125.07,21,3.7,Southern Molucca Sea,,,,,,
-0.57,124.12,10,4.0,Southern Molucca Sea,,,,,,
-0.05,124.37,33,3.8,Southern Molucca Sea,,,,,,
-0.25,125.73,10,4.3,Southern Molucca Sea,,,,,,
-0.12,124.12,72,3.5,Southern Molucca Sea,,,,,,
-0.79,126.80,39,4.4,Southern Molucca Sea,,,,,,
-0.30,124.10,33,3.7,Southern Molucca Sea,,,,,,
-0.54,124.26,10,3.9,Southern Molucca Sea,,,,,,
-0.00,125.78,10,3.9,Southern Molucca Sea,,,,,,
-0.16,124.45,33,3.9,Southern Molucca Sea,,,,,,
-1.97,124.80,10,4.6,Southern Molucca Sea,,,,,,
-1.14,126.72,10,2.3,Southern Molucca Sea,,,,,,
-0.52,124.51,112,3.4,Southern Molucca Sea,,,,,,
-0.07,125.19,54,4.6,Southern Molucca Sea,,,,,,
-0.22,125.60,17,3.2,Southern Molucca Sea,,,,,,
-0.24,124.85,10,4.1,Southern Molucca Sea,,,,,,
-0.09,124.00,10,3.7,Southern Molucca Sea,,,,,,
-0.20,125.42,122,3.9,Southern Molucca Sea,,,,,,
-0.14,124.02,58,4.0,Southern Molucca Sea,,,,,,
-0.05,126.89,89,3.4,Southern Molucca Sea,,,,,,
-0.42,125.70,29,3.5,Southern Molucca Sea,,,,,,
-0.28,125.73,57,5.1,Southern Molucca Sea,,,,,,
-0.13,125.90,15,3.6,Southern Molucca Sea,,,,,,
-0.64,124.07,51,4.8,Southern Molucca Sea,,,,,,
-1.31,126.29,11,4.2,Southern Molucca Sea,,,,,,
-0.79,124.10,10,3.6,Southern Molucca Sea,,,,,,
-0.21,124.60,16,5.1,Southern Molucca Sea,58.0,56.1,57.6,286.72,45.5,128.6
-0.21,124.60,16,5.1,Southern Molucca Sea,,,,,,
-0.98,126.78,72,3.6,Southern Molucca Sea,,,,,,
-1.10,126.93,10,4.1,Southern Molucca Sea,,,,,,
-0.13,125.14,16,3.0,Southern Molucca Sea,,,,,,
-0.07,125.13,61,5.5,Southern Molucca Sea,25.3,64.9,46.2,271.45,49.1,145.9
-0.07,125.13,61,5.5,Southern Molucca Sea,,,,,,
-0.09,125.10,10,3.3,Southern Molucca Sea,,,,,,
-0.11,125.13,17,3.6,Southern Molucca Sea,,,,,,
-0.18,125.05,10,4.3,Southern Molucca Sea,,,,,,
-0.98,126.93,26,3.2,Southern Molucca Sea,,,,,,
-1.15,126.84,10,4.0,Southern Molucca Sea,,,,,,
-1.16,126.79,10,2.9,Southern Molucca Sea,,,,,,
-1.19,126.83,10,3.9,Southern Molucca Sea,,,,,,
-1.08,126.87,32,3.7,Southern Molucca Sea,,,,,,
-0.08,126.13,56,4.1,Southern Molucca Sea,,,,,,
-0.39,124.14,15,3.0,Southern Molucca Sea,,,,,,
-0.13,125.06,10,3.4,Southern Molucca Sea,,,,,,
-1.01,126.87,17,4.9,Southern Molucca Sea,,,,,,
-0.13,126.62,27,3.2,Southern Molucca Sea,,,,,,
-0.08,124.65,10,3.9,Southern Molucca Sea,,,,,,
-0.05,124.31,22,3.5,Southern Molucca Sea,,,,,,
-0.18,124.80,10,3.0,Southern Molucca Sea,,,,,,
-1.12,126.97,10,3.9,Southern Molucca Sea,,,,,,
-1.28,126.27,10,3.8,Southern Molucca Sea,,,,,,
-1.08,126.87,14,2.6,Southern Molucca Sea,,,,,,
-0.96,126.71,10,2.7,Southern Molucca Sea,,,,,,
-0.20,124.95,10,3.7,Southern Molucca Sea,,,,,,
-0.23,124.71,95,3.8,Southern Molucca Sea,,,,,,
-0.12,125.26,55,5.2,Southern Molucca Sea,30.4,65.5,50.3,273.86,45.6,144.5
-1.03,126.91,10,3.9,Southern Molucca Sea,,,,,,
-0.06,126.55,27,3.5,Southern Molucca Sea,,,,,,
-1.99,126.68,10,2.0,Southern Molucca Sea,,,,,,
-0.32,126.90,27,2.8,Southern Molucca Sea,,,,,,
-0.40,124.13,55,3.8,Southern Molucca Sea,,,,,,
-0.27,124.13,50,3.8,Southern Molucca Sea,,,,,,
-0.12,125.20,22,3.9,Southern Molucca Sea,,,,,,
-0.18,124.34,32,3.2,Southern Molucca Sea,,,,,,
-0.88,124.57,10,3.6,Southern Molucca Sea,,,,,,
-1.56,124.87,10,3.7,Southern Molucca Sea,,,,,,
-0.21,124.17,50,3.0,Southern Molucca Sea,,,,,,
-0.16,124.06,62,3.5,Southern Molucca Sea,,,,,,
-0.93,126.84,10,2.7,Southern Molucca Sea,,,,,,
-0.89,126.86,10,3.7,Southern Molucca Sea,,,,,,
-0.43,124.18,17,3.2,Southern Molucca Sea,,,,,,
